iter	node_index	parent_index	status	ERA_SCORE	S_A	Q_imp	Q_den	imp_pval_spearman	imp_pval_pearson	imp_count_spearman	imp_count_pearson	ece	c_index	peak_auroc	dcr	den_pen	cal_pen	cidx_pen	peak_pen	dcr_pen	n_imp	selected_as_parent_at
95	95	89	ok	-0.128622	-0.09828878414522052	0.3874432158547795	0.4568407569502124	0.5098408546422477	0.16877616459679357	0.6475375505729851	0.2236182936070915	0.14920096498667262	0.7254151551163373	0.7607413172612991	3.89870393877559	-0.0	-0.03033278599466905	0.0	0.0	0.0	1000000	-
96	96	94	ok	-0.212359	-0.17653861594349202	0.309193384056508	0.5129510039201644	0.4196143190354577	0.29897520103894987	0.4170697220649056	0.10111429408671875	0.16291879059241787	0.5567270380102665	0.7426782367693862	3.9253753372089215	-0.0	-0.03581991623696715	0.0	0.0	0.0	1000000	-
97	97	92	ok	-0.079179	-0.07917925873779891	0.4065527412622011	0.48165367701727646	0.516722184035089	0.3064628223897476	0.598794336527329	0.20423162209663864	0.053987515614780504	0.7128474428208387	0.8129736944707415	3.9475195155287683	-0.0	0.0	0.0	0.0	0.0	1000000	102
98	98	94	ok	-0.188538	-0.18853797656329158	0.2971940234367084	0.34737696027493836	0.2465800072864703	0.19072846327534823	0.548816089235654	0.2026515339493613	0.050914615761430214	0.7031269970603272	0.7729987364920836	3.1712937008412307	-0.0	0.0	0.0	0.0	0.0	1000000	-
99	99	92	ok	-0.050687	-0.04112414388214097	0.444607856117859	0.5327883155638228	0.5685809464224084	0.3301530294709866	0.6161347154499858	0.26356273312805545	0.09727736426412456	0.6909871244635193	0.8234131328205002	3.9025363391745325	-0.0	-0.009563345705649824	0.0	0.0	0.0	1000000	101,103,104,105
100	100	90	ok	-0.086626	-0.08662637712354071	0.3991056228764593	0.484448346740428	0.49269988482574195	0.31108649789489107	0.641869017068388	0.1507670917168162	0.06586006143416727	0.6642883515585721	0.7978062693326855	4.022119178832991	-0.0	0.0	0.0	0.0	0.0	1000000	-
101	101	99	ok	-0.358919	-0.35891858820320527	0.12681341179679473	0.20185481647575526	0.05579847679814849	0.15879347501436983	0.24356082149467476	0.049100873879985886	0.04988712910763408	0.5140262515262515	0.7359719108605731	4.000000119031129	-0.0	0.0	0.0	0.0	0.0	1000000	-
102	102	97	ok	-0.060274	-0.04412868880160192	0.4416033111983981	0.5037026105214241	0.5665080498322849	0.34768823229400325	0.6780049225524547	0.17421204011484956	0.11373321072950332	0.7333619505494505	0.801254046663523	3.8798696796125305	-0.0	-0.016145684291801327	0.0	0.0	0.0	1000000	108
103	103	99	ok	-0.089666	-0.06989169880684776	0.41584030119315224	0.5957116587454034	0.5009600182368221	0.3291299382065677	0.6547467770521703	0.17852447127704865	0.12280544845754822	0.7153598137973138	0.7812079626223922	3.985849418746091	-0.0	-0.019774579383019287	0.0	0.0	0.0	1000000	-
104	104	99	ok	-0.353664	-0.3521752455871326	0.1335567544128674	0.2043983653123488	0.06633212849780043	0.17138947478732544	0.2474046079254883	0.04910080644085545	0.04955874578370868	0.5141922313797314	0.7123428398022911	4.000000035768417	-0.0	0.0	0.0	-0.0014884640790835846	0.0	1000000	-
105	105	99	ok	-0.029545	-0.008841114936661676	0.4768908850633383	0.5857382840017118	0.5552259313663462	0.35904335198072845	0.6601591564086138	0.3331351004976647	0.1162602639190965	0.7149343711843712	0.7908391631470796	2.8226289253006747	-0.0	-0.0171565055676386	0.0	0.0	-0.003547421493986507	1000000	106,107,109,110
106	106	105	ok	-0.017611	-0.002026710715839264	0.48370528928416073	0.6002403602948712	0.5825834749826097	0.3709848043873497	0.6855741314984125	0.29567874626827106	0.11232881977507504	0.744951923076923	0.7986097353013218	3.838968766884277	-0.0	-0.015583927910030016	0.0	0.0	0.0	1000000	111,114,119
107	107	105	ok	-0.493348	-0.4545488998856154	0.03118310011438457	0.1174842786009052	-0.17581528451571563	0.0040383591452247	0.24740924157782632	0.04910008425020287	0.05065202228690559	0.5139900030525031	0.6190651425561026	4.0000000480150355	-0.0	0.0	0.0	-0.03879954297755899	0.0	1000000	-
108	108	102	ok	-0.020938	-0.004273292199023115	0.4814587078009769	0.5893617173592511	0.5415856362145485	0.36085536167137866	0.6786966114483607	0.3446972218696196	0.11502998941456145	0.7595047313797314	0.7994608224014826	3.645153015044222	-0.0	-0.01666439576582458	0.0	0.0	0.0	1000000	112,115,130
109	109	105	ok	-0.033337	-0.02780170692652051	0.4579302930734795	0.5368570202589624	0.559328278774966	0.35037799340756914	0.6612787943708507	0.26073610574053224	0.08720842703704505	0.7394211691086691	0.8074886446343601	3.5446701157128535	-0.0	-0.00553577081481802	0.0	0.0	0.0	1000000	113
110	110	105	ok	-0.373468	-0.35160173012752216	0.13413026987247784	0.20383781769738782	0.06927360325613874	0.16677962370608138	0.25136729308618155	0.04910055944150967	0.1280340568657544	0.5134672619047619	0.7201109766129028	3.9999993217296077	-0.0	-0.021866022746301755	0.0	0.0	0.0	1000000	-
111	111	106	ok	-0.017696	-0.0015025826629652128	0.4842294173370348	0.6009709209522532	0.580629243060636	0.36015755902163005	0.694781570545485	0.30134929672038807	0.11385142525073821	0.751016865079365	0.803785634265343	3.7458109389097927	-0.0	-0.016192970100295283	0.0	0.0	0.0	1000000	116,118,120
112	112	108	ok	-0.34547	-0.34547023596294746	0.14026176403705254	0.21634604625514353	0.08694767158788601	0.1783340470945305	0.24666416886527365	0.04910116860052	0.04871196517873888	0.5142570970695971	0.7340353599689651	4.0000001903257525	-0.0	0.0	0.0	0.0	0.0	1000000	-
113	113	109	ok	-0.035294	-0.016625776810511694	0.4691062231894883	0.5967390264181852	0.56503946188661	0.3476589368598212	0.6452974103769717	0.3184290836345503	0.12004072683046108	0.7628930097680098	0.7775936088618233	3.8881845371029096	-0.0	-0.01866869073218443	0.0	0.0	0.0	1000000	117
114	114	106	ok	-0.366688	-0.3592534374448316	0.12647856255516834	0.21241365969668294	0.06505206624954364	0.1470051853230816	0.24517481620319184	0.048682182444856364	0.04868524045935408	0.5173534798534799	0.6974767903809895	4.000000289349898	-0.0	0.0	0.0	-0.007434883847604202	0.0	1000000	-
115	115	108	ok	-0.076283	-0.05651274031882286	0.42921925968117713	0.6001184520968257	0.5583824934804783	0.335851827853323	0.6675526667984445	0.15509005059246267	0.12279575731835758	0.7213312728937729	0.7910048256327576	3.1723721459077776	-0.0	-0.019770702927343033	0.0	0.0	0.0	1000000	-
116	116	111	ok	-0.362658	-0.35841428421677	0.12731771578322995	0.20814608927183614	0.06375103266854162	0.1513836272956361	0.24503180854114556	0.04910439462759651	0.08397863874731891	0.5059809981684982	0.7198082650649872	3.9999998977516458	-0.0	-0.004243855498927563	0.0	0.0	0.0	1000000	-
117	117	113	ok	-0.047668	-0.047667890894344145	0.43806410910565585	0.6010235945360134	0.5270719040862195	0.3503089348768136	0.6066086173660261	0.2682669800935642	0.039812423222319614	0.722830815018315	0.792845982356452	3.2734000235199967	-0.0	0.0	0.0	0.0	0.0	1000000	125
118	118	111	ok	-0.038198	-0.020413173914177074	0.4653188260858229	0.569116374382229	0.5287017997810581	0.3662512714463924	0.6526023586912142	0.31371987442462695	0.11783133119610725	0.7508508852258853	0.7971195894289757	3.9999844157947786	-0.0	-0.0177849324784429	0.0	0.0	0.0	1000000	122
119	119	106	ok	-0.019238	0.0040620638325499225	0.4897940638325499	0.6078880204119553	0.5720111975228618	0.3699668996129054	0.6952282799739175	0.3219698782205149	0.13161839760791783	0.76030028998779	0.8114948183745052	3.918638425710011	-0.0	-0.02329975904316713	0.0	0.0	0.0	1000000	121,123,129
120	120	111	ok	-0.039139	-0.023708374398230203	0.4620236256017698	0.5872311201879271	0.5363002646088063	0.35132314735538234	0.6549060077639477	0.3055650826789428	0.11194493841780048	0.7841142590286426	0.8147899092004645	3.5221380549240107	-0.0	-0.015430375367120192	0.0	0.0	0.0	1000000	124
121	121	119	ok	-0.368256	-0.3649285863355058	0.12080341366449422	0.2908704943245325	0.0554602038493229	0.13336090773037898	0.24529195944062154	0.04910058363765344	0.050597247507947155	0.514247557997558	0.7077445203427353	3.9999998996038566	-0.0	0.0	0.0	-0.003327791862905905	0.0	1000000	-
122	122	118	ok	-0.045724	-0.0307832493305798	0.4549487506694202	0.5842724052738316	0.5204927585659224	0.35812762009891147	0.6304185255242831	0.31075609848856367	0.1107214315079219	0.7381829975579975	0.8001841638442404	3.005033998557993	-0.0	-0.014940972603168757	0.0	0.0	0.0	1000000	127
123	123	119	ok	-0.022719	0.00039816081010196624	0.48613016081010196	0.6167114136321679	0.5655811314679109	0.3474866956645325	0.6911868248299939	0.34026599127797036	0.13116160610265903	0.7379578754578755	0.7953231102035597	3.881927025317096	-0.0	-0.023117042441063614	0.0	0.0	0.0	1000000	126,128
124	124	120	ok	-0.085883	-0.027410031302309346	0.45832196869769065	0.580284783517292	0.5739112272162321	0.3289220500247175	0.6774283263629214	0.25302627118689164	0.11963736644778923	0.7198010713377416	0.7894925145631585	1.0017305817281377	-0.0	-0.01850734657911569	0.0	0.0	-0.03996538836543725	1000000	-
125	125	117	ok	-0.339973	-0.33997273392230354	0.14575926607769643	0.21980917456214644	0.10504800928597127	0.1829698674792437	0.24591865285470196	0.04910053469086885	0.05096036113200095	0.513867902930403	0.739389668304892	4.0000000238838815	-0.0	0.0	0.0	0.0	0.0	1000000	-
126	126	123	ok	-0.005128	0.006516033678406863	0.49224803367840686	0.6153601527501603	0.5454928797004814	0.3642153649431828	0.6790211829958573	0.3802627070741061	0.10247949029013137	0.7164548992673992	0.7895458010455205	3.734981917719055	-0.0	-0.011644196116052547	0.0	0.0	0.0	1000000	131,133,137,139,145,154,243,244,245
127	127	122	ok	-0.066449	-0.05297790963464016	0.43275409036535983	0.5503471366402155	0.5019380755645456	0.330030856151923	0.6431247067989657	0.2559227229460047	0.10704563430875369	0.7515148046398047	0.8035270217899338	3.999997135001129	-0.0	-0.013470653723501475	0.0	0.0	0.0	1000000	-
128	128	123	ok	-0.032973	-0.016655490951462515	0.4690765090485375	0.6031485707510152	0.5656546548844109	0.35482031817805565	0.686969686171043	0.2688613769606403	0.11416215928894588	0.7504063644688644	0.7991139081822278	3.994118679355157	-0.0	-0.016317263715578352	0.0	0.0	0.0	1000000	135,153
129	129	119	ok	-0.058783	-0.04094196170529163	0.44479003829470837	0.6010032131300809	0.527714373500172	0.32360917278807405	0.6435803869305237	0.28425621996006384	0.11797099772435991	0.7631707181795132	0.7827125908611358	3.795506105926937	-0.0	-0.017840799089743963	0.0	0.0	0.0	1000000	-
130	130	108	ok	-0.010912	0.005963863250469104	0.4916958632504691	0.5925671914869606	0.57891817784715	0.36345436165589906	0.7024731687106379	0.3219377447881896	0.11555830373438225	0.7606341575091575	0.8174169498501873	3.8116647455311066	-0.0	-0.0168757214937529	0.0	0.0	0.0	1000000	132,134,138
131	131	126	ok	-0.389593	-0.389390805939617	0.09634119406038301	0.18764202083766407	-0.04482686131917944	0.1333255178189035	0.24776456348003395	0.04910155626177404	0.04939650197732113	0.5142647283272284	0.7155584420148067	3.9999999641343154	-0.0	0.0	0.0	-0.00020222319407734446	0.0	1000000	-
132	132	130	ok	-0.374451	-0.37445104992291967	0.11128095007708033	0.20621411885574262	0.10078106096575874	0.15419970283070542	0.14258991580438724	0.04755312070746991	0.035893195972107994	0.5220581501831502	0.7365677119786485	4.0000000339507364	-0.0	0.0	0.0	0.0	0.0	1000000	-
133	133	126	ok	-0.039158	-0.012529028473053372	0.4732029715269466	0.6151288098809455	0.5158876729963782	0.3620014857569449	0.6786363984262825	0.3362863289281807	0.13994027722171726	0.7253262362637363	0.8217937939315704	3.9889461265846604	-0.0	-0.026628510888686903	0.0	0.0	0.0	1000000	144
134	134	130	ok	-0.02522	-0.004256714727476407	0.4814752852725236	0.5841192211539866	0.5580878279228761	0.3394152403462593	0.685900542922596	0.34249752989836313	0.1257781630187594	0.755818833943834	0.7917836901171	3.927463644389257	-0.0	-0.020963665207503764	0.0	0.0	0.0	1000000	136,140
135	135	128	ok	-0.426237	-0.39573247075844353	0.08999952924155648	0.19113275668481353	-0.08203940523785361	0.14445517745675868	0.24848206376631682	0.049100280981003976	0.1353054616076281	0.514031974969475	0.7017392669479581	3.9999970150654645	-0.0	-0.02477458464305124	0.0	-0.005729893220816785	0.0	1000000	-
136	136	134	ok	-0.061397	-0.040545103258542436	0.44518689674145756	0.530915849806193	0.5545102395619719	0.36213520648780506	0.6743521044039217	0.18975003651213163	0.12549841338651077	0.7378205128205129	0.7937256459798698	3.8789217255641906	-0.0	-0.02085176535460431	0.0	0.0	0.0	1000000	-
137	137	126	ok	-0.385464	-0.38316529745604916	0.10256670254395084	0.19488589167735834	-0.023479231686788143	0.13731217001995483	0.24733388542891474	0.049099986413721916	0.049648351836622806	0.514308608058608	0.7103163235920744	4.000000216175377	-0.0	0.0	0.0	-0.002299070563170247	0.0	1000000	-
138	138	130	ok	-0.289416	-0.2800153405337771	0.20571665946622292	0.2577356137829829	0.1579135782956188	0.18410591444478155	0.4205397474355225	0.060307397688968714	0.09686982121677466	0.6163099053724054	0.7487082722533999	4.165108531833175	-0.0	-0.009400328486709865	0.0	0.0	0.0	1000000	-
139	139	126	ok	-0.041635	-0.02257744734547823	0.46315455265452177	0.5397372550953967	0.5414976907045395	0.35041258534030234	0.691615829123227	0.2690921054500182	0.12101388158120169	0.6830070970695971	0.8165164598331408	3.8177923639471243	-0.0	-0.019057952632480675	0.0	0.0	0.0	1000000	149
140	140	134	ok	-0.015389	-0.0027670752390893116	0.4829649247609107	0.5834723059424551	0.5615194470434434	0.35665614160267517	0.6656906679883294	0.3479934424091948	0.10492277981942162	0.7696523962148962	0.792110354054797	3.9817058218494625	-0.0	-0.012621511927768649	0.0	0.0	0.0	1000000	141,142,143,147,150,152,155
141	141	140	ok	-0.347025	-0.34702451028900355	0.13870748971099645	0.217259141379121	0.08566922530733771	0.17665219570133714	0.24340774253396294	0.049100795301348074	0.04987203469456948	0.51412355006105	0.7259298405470469	3.9999998208348155	-0.0	0.0	0.0	0.0	0.0	1000000	-
142	142	140	ok	-0.346167	-0.34616655305534183	0.1395654469446582	0.21031866919508696	0.09083282767011777	0.17432303368605095	0.2440057657147	0.04910016070776404	0.04989352803040959	0.5141082875457875	0.7424383425316656	3.9999998085998443	-0.0	0.0	0.0	0.0	0.0	1000000	-
143	143	140	ok	-0.068418	-0.0474084937910938	0.4383235062089062	0.5311178307035912	0.5331535782699833	0.34835785570524413	0.6501684544624428	0.22161413639795466	0.1157897211874988	0.7305994352869353	0.808158097112653	2.7979215995410964	-0.0	-0.01696828847499952	0.0	0.0	-0.004041568009178071	1000000	-
144	144	133	ok	-0.405137	-0.3930732312957498	0.09265876870425019	0.19311237510331036	-0.04873217391097873	0.12179877165317059	0.248468298217878	0.04910017885693089	0.09787193479153443	0.5143486721611722	0.7104075548515899	4.000001189604724	-0.0	-0.00980117391661377	0.0	-0.002262578059364051	0.0	1000000	-
145	145	126	ok	-0.027668	-0.007015897889794065	0.47871610211020593	0.607552557962093	0.5730306761306861	0.3537592858177883	0.6829869243422358	0.3050875221501134	0.12499824070717674	0.731650641025641	0.818019211358132	3.917964863575752	-0.0	-0.020651696282870696	0.0	0.0	0.0	1000000	146,148,195
146	146	145	ok	-0.053115	-0.03960899658359429	0.4461230034164057	0.563247271407467	0.5473295776437391	0.3360187131070893	0.6702297854556138	0.2309139374591805	0.10713339371474277	0.689217032967033	0.8077700304680243	3.8884304169695776	-0.0	-0.013505757485897107	0.0	0.0	0.0	1000000	-
147	147	140	ok	-0.067018	-0.06701846147486579	0.4187135385251342	0.531876928818625	0.5414178227430967	0.3192777545669204	0.633859402022872	0.18029917476764773	0.05930032774131827	0.7328201312576312	0.7725488191283545	3.332282438960692	-0.0	0.0	0.0	0.0	0.0	1000000	-
148	148	145	ok	-0.421449	-0.38772879519412445	0.09800320480587554	0.19854623727180423	-0.04158849276663196	0.1329438123540445	0.25155673330225925	0.04910076633383038	0.15478406667195677	0.5044146825396826	0.7131787822559745	4.000003447360462	-0.0	-0.03256602666878271	0.0	-0.0011540870976102014	0.0	1000000	-
149	149	139	ok	-0.06026	-0.0367917173375219	0.4489402826624781	0.5381206089444083	0.5490844361141446	0.3640231391587956	0.6809639385230349	0.20168961685393724	0.13203893434307912	0.715758547008547	0.8041125859878379	3.975958323191752	-0.0	-0.023467973737231647	0.0	0.0	0.0	1000000	-
150	150	140	ok	-0.043263	-0.02632995771712132	0.4594020422828787	0.5970970065522629	0.5351574004509034	0.3449737811730014	0.6703375531825496	0.2871394343250604	0.11570109246730365	0.751953601953602	0.7814994683815266	3.3253766015838297	-0.0	-0.016932836986921457	0.0	0.0	0.0	1000000	151
151	151	150	ok	-0.036021	-0.03135047873815422	0.4543815212618458	0.5780395632935466	0.5219344818740114	0.35184091292958974	0.6570741897949782	0.2866765004488039	0.08504468472270316	0.7421016483516484	0.7887609199173945	4.2061619386925075	-0.0	-0.004670273889081262	0.0	0.0	0.0	1000000	164
152	152	140	ok	-0.46881	-0.38238457520353175	0.10334742479646827	0.3493970353237429	-0.1274132797108951	-0.002460301197205096	0.3356674883210416	0.2075957917729317	0.040643292700338084	0.5722505001290655	nan	4.475329954637073	-0.0	0.0	0.0	-0.08642560000000002	0.0	1000000	-
153	153	128	ok	-0.011628	0.0075347505375726875	0.4932667505375727	0.5981775249385021	0.5795724670112892	0.3637007120727224	0.7055490892754441	0.324244733790835	0.1212766229941244	0.7392017704517705	0.8235319890704866	3.94920934446529	-0.0	-0.01916304919764976	0.0	0.0	0.0	1000000	157,159,161
154	154	126	ok	-0.007304	0.011398636583338229	0.4971306365833382	0.6041826881538321	0.5639862892067914	0.37420564042237314	0.7066676098477148	0.3436630068564734	0.12012668326657602	0.7103346306471306	0.8070497619840868	3.9823421345982095	-0.0	-0.01870307330663041	0.0	0.0	0.0	1000000	156,158,160,163,165,188,194,241,242
155	155	140	ok	-0.044765	-0.019449032534835153	0.46628296746516484	0.5925248529994271	0.5195092781286669	0.33826671748735165	0.6701542822293391	0.33720159201530187	0.13665858791512173	0.7409913003663003	0.786543706673631	3.6036989939210295	-0.0	-0.02531583516604869	0.0	0.0	0.0	1000000	-
156	156	154	ok	-0.035825	-0.021639288823644465	0.46409271117635553	0.6054568744717658	0.5546703833038704	0.35663269020289023	0.6611289080467442	0.28393886315191724	0.10883347219817639	0.7365480006105006	0.8045675443115262	3.8455578189889206	-0.0	-0.014185788879270557	0.0	0.0	0.0	1000000	162
157	157	153	ok	-0.055236	-0.0434294841944291	0.4423025158055709	0.5843518434687461	0.5662356856571777	0.34223782790562096	0.6704899604260295	0.1902465892334555	0.10288599166330027	0.7432749542124543	0.8058605683305475	3.736634538882104	-0.0	-0.011806796665320108	0.0	0.0	0.0	1000000	-
158	158	154	ok	-0.38553	-0.38553049392547944	0.10020150607452055	0.19248166016048907	-0.03504422543448078	0.13788579781286653	0.248864714199231	0.04909973772046544	0.04986205941972529	0.5140682234432234	0.7211388842330403	3.999999952062597	-0.0	0.0	0.0	0.0	0.0	1000000	-
159	159	153	ok	-0.052956	-0.038307114533772724	0.4474248854662273	0.5352792468467416	0.5357345458753294	0.34128796205384754	0.6782865465547974	0.2343904873809348	0.10999222435779521	0.7584306318681319	0.8089289616914913	3.9862674244325866	-0.0	-0.014649289743118084	0.0	0.0	0.0	1000000	-
160	160	154	ok	-0.387008	-0.38700757007565256	0.09872442992434746	0.1939984008542112	-0.03900418387773666	0.13521701915533388	0.2495847212866472	0.049100163133145455	0.04989912385902393	0.5140396062271062	0.7250258528331337	3.9999997840089017	-0.0	0.0	0.0	0.0	0.0	1000000	-
161	161	153	ok	-0.00362	0.015194654630633131	0.5009266546306331	0.609111689686803	0.5599954865774297	0.3764268372978151	0.6984032478838301	0.3688810467634574	0.1204061013289546	0.7228994963369964	0.8213626973328543	3.925624260029105	-0.0	-0.01881484053158184	0.0	0.0	0.0	1000000	166,168,169,170,172,173,174,176,177,178,179,180,182,185,186,187,189,193
162	162	156	ok	-0.018925	0.0034211722989900273	0.48915317229899	0.6077778501011233	0.5805969447848782	0.3673731289926009	0.7033316959069572	0.3053109195115238	0.12923537254627024	0.7017857142857142	0.8091115509435691	4.002490151758894	-0.0	-0.022346549018508095	0.0	0.0	0.0	1000000	167,171,175,184
163	163	154	ok	-0.419151	-0.3941247542129557	0.09160724578704431	0.19362510239984984	-0.04639345389205636	0.12600603885252074	0.23771507251404594	0.04910132567366693	0.13593395558383953	0.5102964743589744	0.7171478591917226	4.000003504675591	-0.0	-0.02502598223353581	0.0	0.0	0.0	1000000	-
164	164	151	ok	-0.071432	-0.054594017738023026	0.43113798226197697	0.580764542470324	0.44078575267352155	0.33543686079774776	0.6770496416504937	0.2712796739261448	0.11546379692850206	0.72025144993895	0.7958522037319149	3.9908860207637384	-0.0	-0.016837918771400822	0.0	0.0	0.0	1000000	-
165	165	154	ok	-0.402146	-0.3948810320038825	0.09085096799611748	0.29928488771771833	-0.05471434097108114	0.15187288102411134	0.21740750884069562	0.048837823090744074	0.03143607597785496	0.5217796092796093	0.6979016770034726	3.9999997916104566	-0.0	0.0	0.0	-0.00726492919861097	0.0	1000000	-
166	166	161	ok	-0.465185	-0.4391396473795018	0.046592352620498226	0.1678423350077789	-0.13069096806147756	0.021086269726480266	0.24687364319189678	0.04910046562509341	0.04959060420033086	0.5141922313797314	0.6509516153476974	3.999999426784511	-0.0	0.0	0.0	-0.026044953860921052	0.0	1000000	-
167	167	162	ok	-0.059038	-0.04069326123480227	0.44503873876519773	0.5783562709407555	0.5262534339538475	0.3617543146994975	0.6405394285906819	0.25160777781676413	0.11923170527079245	0.7617845695970696	0.7912933633063225	3.857278369707029	-0.0	-0.01834508210831698	0.0	0.0	0.0	1000000	-
168	168	161	ok	-0.080101	-0.08010102797049024	0.40563097202950976	0.5837203750855929	0.4518263142751105	0.3273107515703436	0.5987372620921598	0.24464956018042508	0.0479221990931104	0.6648065476190477	0.7873105888330735	3.653065813610915	-0.0	0.0	0.0	0.0	0.0	1000000	-
169	169	161	ok	-0.045254	-0.03288736832592021	0.4528446316740798	0.5800910509456643	0.4971185765448822	0.342366515202924	0.6758132754375205	0.2960801595109926	0.10428601960909849	0.7142322954822955	0.8086969074647793	4.000118355551047	-0.0	-0.012366807843639395	0.0	0.0	0.0	1000000	-
170	170	161	ok	-0.408686	-0.40456969895472167	0.08116230104527833	0.30422336727980714	-0.09225453169938032	0.14931620419999056	0.2185451525051153	0.04904237917538779	0.03165124885556733	0.5215449481074481	0.7057732524580583	4.000000233751676	-0.0	0.0	0.0	-0.004116299016776681	0.0	1000000	-
171	171	162	ok	-0.053711	-0.03377424806926227	0.45195775193073773	0.5659801242322713	0.5519945432167063	0.34577560096946375	0.6604664715657109	0.24959439197106992	0.12321081751491449	0.7183188339438339	0.787965858964074	3.932362276203945	-0.0	-0.019936727005965795	0.0	0.0	0.0	1000000	-
172	172	161	ok	-0.081426	-0.061209000007679204	0.4245229999923208	0.5908523284543394	0.5210621341845838	0.3468193441185221	0.6726960049469933	0.15751451671918387	0.1239105999524794	0.7165646717547779	0.81806516830866	3.9509890904569915	-0.0	-0.020216639980991758	0.0	0.0	0.0	1000000	-
173	173	161	ok	-0.472885	-0.4424629155888195	0.04326908441118051	0.17817662696175443	-0.170354023047915	0.0493446746961022	0.24498408827696405	0.049101597719570796	0.05131857165486016	0.5168117088607594	0.6400081561369064	3.9999999759089633	-0.0	0.0	0.0	-0.030422337545237446	0.0	1000000	-
174	174	161	ok	-0.054397	-0.030856108074941657	0.45487589192505834	0.6251316441494666	0.6067996423729564	0.33241860319239996	0.678975385453863	0.20130993668101413	0.13222231972067125	0.7309866617797043	0.8060456830551049	3.894107632063883	-0.0	-0.0235413278882685	0.0	0.0	0.0	1000000	-
175	175	162	ok	-0.38222	-0.3822195358736645	0.10351246412633552	0.19757708047295758	-0.02908302815058932	0.14337272705478826	0.25065981857157715	0.049100339029566016	0.04958392583835891	0.5141769688644688	0.7250596100686446	4.000000202661785	-0.0	0.0	0.0	0.0	0.0	1000000	-
176	176	161	ok	-0.480991	-0.4378297062969491	0.04790229370305088	0.17365734790729964	-0.1567904614752004	0.051012635102567816	0.24828729269118485	0.04909970849365125	0.07831705221949302	0.5167277167277168	0.6131092049818019	4.000000252238732	-0.0	-0.0019792208877972063	0.0	-0.041181918007279265	0.0	1000000	-
177	177	161	ok	-0.464277	-0.43628397758472864	0.04944802241527137	0.16648072646410436	-0.1364108758437334	0.03533554963228716	0.2497668684898147	0.049100547382717026	0.04970886098967951	0.5153496057513914	0.6460814388077638	4.0000004075746505	-0.0	0.0	0.0	-0.02799302447689449	0.0	1000000	-
178	178	161	ok	-0.414896	-0.38980465578253987	0.09592734421746016	0.24281052342663784	-0.1116204608643865	0.02888090739633676	0.4219442450480366	0.04450468528985375	0.06567372245471562	0.6556967338217338	0.6533354397995351	4.000001493630285	-0.0	0.0	0.0	-0.025091424080185967	0.0	1000000	-
179	179	161	ok	-0.04251	-0.02264959708265385	0.46308240291734615	0.5883235606265782	0.5090758381330411	0.3573766452830583	0.6715363618714356	0.3143407663818496	0.12302106280222641	0.7344513125763126	0.8455483774898808	3.9106514617653825	-0.0	-0.019860825120890564	0.0	0.0	0.0	1000000	183
180	180	161	ok	-0.038767	-0.025054169110371782	0.4606778308896282	0.5941341251444583	0.5019738531190036	0.36267485879405886	0.684261550094688	0.2938010615507626	0.1076509705247348	0.7037087912087913	0.8160025354101574	3.019877467429219	-0.0	-0.013712788209893918	0.0	0.0	0.0	1000000	181
181	181	180	ok	-0.043555	-0.04355478913153649	0.4421772108684635	0.575459772385019	0.5350204456011305	0.3314260633139002	0.6406931776991804	0.2615691568596429	0.07059373559126969	0.6801339285714286	0.7957504216022301	3.8279421549788895	-0.0	0.0	0.0	0.0	0.0	1000000	190
182	182	161	fail	-1000000000.0																		-
183	183	179	ok	-0.400201	-0.39450049409342575	0.09123150590657424	0.18012990445202365	0.0015368604948199898	0.06727002218968188	0.24701769064707996	0.04910145029471513	0.047551523233861616	0.5130437271062271	0.7018115300014118	4.000000156744756	-0.0	0.0	0.0	-0.005700987999435281	0.0	1000000	-
184	184	162	fail	-1000000000.0																		-
185	185	161	fail	-1000000000.0																		-
186	186	161	ok	-0.02846	-0.009267226777630866	0.47646477322236913	0.5965578405324496	0.5483723616784545	0.34789946718891235	0.6845323537946654	0.32505491022744426	0.12135099139203294	0.747266101953602	0.8075189508208994	3.984102260567492	-0.0	-0.019192796556813177	0.0	0.0	0.0	1000000	191,192
187	187	161	ok	-0.491075	-0.439101968817855	0.046630031182145	0.167207643915171	-0.13010593270660092	0.034283814701686614	0.23324166861324594	0.049100574120248375	0.12555249590769518	0.5073641636141636	0.6383149535248152	3.9999968410440627	-0.0	-0.020873398363078072	0.0	-0.031099618590073954	0.0	1000000	-
188	188	154	ok	-0.406031	-0.39277058591007913	0.09296141408992087	0.19288383229037076	-0.05203121762134845	0.1319116511086006	0.24286508612219126	0.04910013675024008	0.10348747913270191	0.5151594932844933	0.7130310216871779	3.9999954280401275	-0.0	-0.012047391653080764	0.0	-0.0012131913251288485	0.0	1000000	-
189	189	161	ok	-0.46707	-0.44150843090829833	0.04422356909170167	0.17368319042625546	-0.14365580722494792	0.025843343851631544	0.2456070903899805	0.04909964935014258	0.04804103636455447	0.5143849206349206	0.6521590768731509	3.999999881157455	-0.0	0.0	0.0	-0.02556196925073966	0.0	1000000	-
190	190	181	ok	-0.044398	-0.04439833219289685	0.44133366780710315	0.5733001555416066	0.5090413415851547	0.35634473771032965	0.6382438196926986	0.26170477224022953	0.03399490257819715	0.7410370879120879	0.793780387559094	3.99888497950567	-0.0	0.0	0.0	0.0	0.0	1000000	-
